"Name","SWF","ExportName","ParticleEmitter","AltParticleEmitter","EmitterDelayMs","IsoLayer","CameraShake","CameraShakeTimeMS","CameraShakeInReplay","AttachToParent","OrientToParent","SortInFrontOfParent","DestroyWhenParentDies","DetachAfterStart","Targeted","Looping","Beam","SpawnLimit","MinLifeTime","Sound","Volume","MinPitch","MaxPitch","SoundDelay","StopSound","PitchIncrease","FadeMusic","OffsetFromGunBone","AttachLocator","OffsetX","OffsetY","OffsetZ","Scale","LifeTimeScale","MaxInstances","SpawnEffect","SpawnEffectDelay","FadeIn","FadeOut","ParticleEmitter3D"
"Deco Anime FortuneTeller Tap",,,"Wood",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/deco_anime_fortuneteller_01.ogg",100,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/deco_anime_fortuneteller_02.ogg",100,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/deco_anime_fortuneteller_03.ogg",100,100,100,,,,,,,,,,,,,,,,,
"Deco Anime Giant Schoolgirl Tap",,,"Wood",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/deco_anime_giantschoolgirl_01.ogg",100,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/deco_anime_giantschoolgirl_02.ogg",100,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/deco_anime_giantschoolgirl_03.ogg",100,100,100,,,,,,,,,,,,,,,,,
"Deco Clashgames GoblinDive Tap",,,"Wood",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/deco_clashgames_goblindive_01.ogg",100,100,100,650,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/deco_clashgames_goblindive_02.ogg",100,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/deco_clashgames_goblindive_03.ogg",100,100,100,,,,,,,,,,,,,,,,,
"Deco TTRPG D20 Tap",,,"Wood",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/deco_ttrpg_d20_01.ogg",100,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/deco_ttrpg_d20_02.ogg",100,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/deco_ttrpg_d20_03.ogg",100,100,100,,,,,,,,,,,,,,,,,
"Deco TTRPG D20 Tap Nat20",,,"Wood",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/deco_ttrpg_d20_20.ogg",100,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Diggy Attack",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/diggy_atk_01.ogg",60,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Diggy Deploy",,,"Deploy",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150,0,"sfx/diggy_dep_01.ogg",90,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Diggy Die",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150,0,"sfx/diggy_die_01.ogg",80,95,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Diggy Hide",,,"diggy_deploy_dig",,1550,"Ground",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150,0,"sfx/diggy_dep_01.ogg",90,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"diggy_deploy_dig_shadow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Diggy Hit",,,"Hit",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150,0,"sfx/diggy_hit_01.ogg",50,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Cannon",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Diggy Move",,,"diggy_deploy_dig",,0,"Ground",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150,0,"sfx/diggy_dig_01.ogg",30,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"diggy_deploy_dig_shadow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Miner_travel_particles2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Diggy_Tap",,,,,,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2000,"sfx/diggy_atk_01.ogg",80,85,95,0,TRUE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Double Cannon Attack Large",,,"DoubleCannon_flash3",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,"sfx/double_canon_fire_01.ogg",80,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"DoubleCannon_smoke3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"DoubleCannon_fireBalls3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Doublecannon_lightFlash3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"DoubleCannon_fire1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Double Cannon Attack Medium",,,"DoubleCannon_flash2",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,"sfx/double_canon_fire_01.ogg",80,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"DoubleCannon_smoke2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"DoubleCannon_fireBalls2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Doublecannon_lightFlash2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Double Cannon Attack Small",,,"DoubleCannon_flash",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,"sfx/double_canon_fire_01.ogg",70,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"DoubleCannon_smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"DoubleCannon_fireBalls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Doublecannon_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Double Cannon Pickup",,,"Grass",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/double_canon_pickup_01.ogg",80,98,102,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Double Cannon Placing",,,"Place",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/double_canon_deploy_01.ogg",80,98,102,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dragon Attack",,,"dragonFire",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,"sfx/dragon_attack_01.ogg",70,95,105,0,FALSE,0,FALSE,FALSE,"attack_pivot",0,0,0,100,100,0,,,0,0,
,,,"dragonFireAdd",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"dragonSpark",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"dragonFireAddStart",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dragon Deploy",,,,,,"None",20,200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/dragon_deploy_01.ogg",90,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Dragon Die",,,"SplatBig",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/dragon_die_01.ogg",90,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Dragon Hit",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Dragon Rider Hit",,,"AirDefenseBarrel_flash",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/bomb_tower_hit_01.ogg",80,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"DragonRider_hit_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"AirDefenseBarrel_Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"DragonRider_hit_cloud",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"DragonRider_hit_sparks",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dragon Statue Click",,,"dragonStatueFire",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,"sfx/dragon_attack_01.ogg",70,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"dragonStatueFireAdd",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"dragonStatueSpark",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"dragonStatueFireAddStart",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DragonRider Attack",,,"DragonRider_attack",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/dragon_rider_atk_01.ogg",60,95,105,0,FALSE,0,FALSE,FALSE,"attack_pivot",0,0,0,100,100,0,,,0,0,
"DragonRider Deploy",,,,,,"None",20,200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/dragon_rider_dep_01.ogg",90,98,102,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"DragonRider Die",,,"Dragonrider Fiery Explosion",,0,"Top",30,100,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/wall_breaker_die_01.ogg",90,95,110,0,FALSE,0,FALSE,FALSE,,0,0,24,100,100,0,,,0,0,
,,,"Dragonrider Destroyed",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Force Small",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Ring_02",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke_Ring_Dragonrider",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Dragonrider_death__Hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"large_airTrap_lightFlash2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"dragonrider_smoke_die",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"small_airTrap_fireExplosion4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DragonRider Malfunction",,,"Dragonrider_dark_splinters",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0,"sfx/dragon_rider_die_01.ogg",70,140,150,0,FALSE,0,FALSE,FALSE,,0,0,0,150,100,0,,,0,0,
,,,"Dragonrider_wood",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Dragonrider_sparks",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Dragonrider_smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Driller_ground",,,"Driller_crackDarken",,0,"Ground",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/battle_drill_move_02.ogg",40,85,90,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Driller_crack",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Driller_crackCenter",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Driller_stoneStatic",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Duel Notification",,,,,,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/duel_notification_01.ogg",70,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"E_titanAreaDamage",,,"Electro_Titan_rangeRing",,0,"Ground",0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,45,45,0,,,0,250,
,,,"Electro_Titan_Glow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Electro_Titan_Lightning",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Earthquake Boots Deploy",,,"Earthquake_rangeRing4",,0,"Ground",30,3000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,128,100,0,,,0,0,
,,,"Earthquake_crackDarken",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_crack",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_crackCenter",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_stoneStatic",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EarthQuake_deploy",,,"Earthquake_debrisSide",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/vial_earthquake_hit_gound_01.ogg",80,97,97,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Earthquake_debris",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_dust",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_rangeRing1_top",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EarthQuake_deploy_0",,,"Earthquake_debrisSide",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/vial_earthquake_hit_gound_01.ogg",80,97,97,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Earthquake_debris",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_dust",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_rangeRing0_top",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EarthQuake_deploy_2",,,"Earthquake_debrisSide",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/vial_earthquake_hit_gound_01.ogg",80,97,97,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Earthquake_debris",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_dust",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_rangeRing2_top",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EarthQuake_deploy_3",,,"Earthquake_debrisSide",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/vial_earthquake_hit_gound_01.ogg",80,97,97,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Earthquake_debris",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_dust",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_rangeRing3_top",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EarthQuake_deploy_4",,,"Earthquake_debrisSide",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/vial_earthquake_hit_gound_01.ogg",80,97,97,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Earthquake_debris",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_dust",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_rangeRing4_top",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EarthQuake_deploy_5",,,"Earthquake_debrisSide",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/vial_earthquake_hit_gound_01.ogg",80,97,97,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Earthquake_debris",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_dust",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_rangeRing5_top",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EarthQuake_deploy_ground",,,"Earthquake_rangeRing1",,0,"Ground",30,3000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Earthquake_crackDarken",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_crack",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_crackCenter",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_stoneStatic",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EarthQuake_deploy_ground_0",,,"Earthquake_rangeRing0",,0,"Ground",30,3000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Earthquake_crackDarken",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_crack",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_crackCenter",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_stoneStatic",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EarthQuake_deploy_ground_2",,,"Earthquake_rangeRing2",,0,"Ground",30,3000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Earthquake_crackDarken",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_crack",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_crackCenter",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_stoneStatic",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EarthQuake_deploy_ground_3",,,"Earthquake_rangeRing3",,0,"Ground",30,3000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Earthquake_crackDarken",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_crack",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_crackCenter",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_stoneStatic",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EarthQuake_deploy_ground_4",,,"Earthquake_rangeRing4",,0,"Ground",30,3000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Earthquake_crackDarken",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_crack",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_crackCenter",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_stoneStatic",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EarthQuake_deploy_ground_5",,,"Earthquake_rangeRing5",,0,"Ground",30,3000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Earthquake_crackDarken",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_crack",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_crackCenter",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Earthquake_stoneStatic",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Earthquake_Predeploy",,,"Earthquake_bottleDrop",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/vial_fall_02.ogg",80,95,95,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"ElectrifiedShieldHit",,,"Ring",,0,"Top",0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Lightning_area_ring_small",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electro Dragon Attack",,,"electro_dragon_attack_02",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,10,0,"sfx/electro_dragon_sfx_atk_02.ogg",90,95,105,0,FALSE,0,FALSE,FALSE,"attack_pivot",0,0,0,100,100,0,,,0,0,
"Electro Dragon Attack Chain",,,"electro_dragon_attack_01",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,16,0,"sfx/tesla_zap_01.ogg",40,90,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Electro Dragon Deploy",,,,,,"None",20,200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/electro_dragon_sfx_dep_01.ogg",90,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Electro Dragon Pre Attack",,,,,,"None",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/electro_dragon_sfx_atk_01.ogg",50,100,100,0,TRUE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Electro Dragon Wings",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/electro_dragon_sfx_wing_01.ogg",30,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Electro_Titan Attack_lvl1",,,"electro_titan_hit_lvl1",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,"sfx/elektro_titan_atk_01.ogg",70,95,105,0,FALSE,0,FALSE,TRUE,"attack_pivot",0,0,0,100,100,0,,,0,0,
"Electrofire Wizard Up 2",,,"DarkRay Up2",,0,"Top",30,300,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/infdragon_lvl_up_03.ogg",60,95,95,0,FALSE,0,FALSE,FALSE,"attack_pivot",0,0,-115,60,100,0,,,0,0,
